Invoice_ID,Client_Name,Industry,Region,City,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Total_Amount,Invoice_Date,Payment_Method,Sales_Rep,Status
INV101514,Apex Solutions,Retail,South,Jaipur,Licenses,User License Pack,14,38111.27,0.0,533557.78,2023-09-17,UPI,Vikram Das,Paid
INV101515,TruTech Solutions,Retail,West,Mumbai,Cloud Services,IaaS Package,31,1554.44,0.0,48187.64,2021-08-03,Cheque,Neha Singh,Paid
INV101516,Urbane Systems,Telecom,North,Pune,Software,ERP Suite,47,44104.31,0.0,2072902.57,2022-03-11,UPI,Syed Ahmed,Paid
INV101517,Crestline Corp,Logistics,South,Jaipur,Hardware,Workstation,9,36082.35,0.0,324741.15,2023-08-10,Credit,Vikram Das,Paid
INV101518,Dynatek Ltd,Telecom,North,Delhi,Licenses,License Renewal,28,11735.44,0.0,328592.32,2022-12-24,Cheque,Priya Sharma,Paid
INV101519,Apex Solutions,Retail,South,Kolkata,Licenses,Perpetual License,19,4811.91,0.0,91426.29,2024-09-03,UPI,Anita Rao,Paid
INV101520,Lumina Consulting,IT,East,Kolkata,Software,CRM Module,26,21476.62,0.0,558392.12,2021-02-01,UPI,Anita Rao,Paid
INV101521,FusionWorks,Retail,West,Ahmedabad,Cloud Services,SaaS Subscription,26,32785.33,0.0,852418.58,2022-11-01,Cheque,Rohit Gupta,Paid
INV101522,Horizon Logistics,Energy,North,Kolkata,Cloud Services,IaaS Package,32,50094.64,0.0,1603028.48,2021-10-12,Bank Transfer,Aman Verma,Paid
INV101523,Orion Systems,Logistics,East,Kolkata,Consultancy,IT Strategy,42,27901.15,0.0,1171848.3,2024-08-21,UPI,Neha Singh,Pending
INV101524,Ridgeway LLC,Logistics,East,Jaipur,Cloud Services,SaaS Subscription,44,103891.64,0.0,4571232.16,2022-03-05,Cheque,Vikram Das,Paid
INV101525,Urbane Systems,Energy,East,Lucknow,Cloud Services,Managed Cloud,3,60910.48,0.0,182731.44,2025-02-09,UPI,Neha Singh,Overdue
INV101526,Horizon Logistics,Manufacturing,East,Pune,Hardware,Workstation,35,132453.46,0.0,4635871.1,2021-10-13,UPI,Rohit Gupta,Pending
INV101527,Optima Financials,Telecom,East,Chennai,Cloud Services,SaaS Subscription,7,40062.33,0.0,280436.31,2024-03-13,Cheque,Aman Verma,Pending
INV101528,Urbane Systems,Healthcare,South,Pune,Licenses,User License Pack,24,42329.46,0.0,1015907.04,2024-12-18,Cheque,Vikram Das,Paid
INV101529,Dynatek Ltd,Finance,East,Bengaluru,Hardware,Networking Switch,1,6387.38,0.0,6387.38,2023-11-09,Credit,Karan Mehra,Paid
INV101530,Nexus Partners,Healthcare,West,Lucknow,Consultancy,Business Consulting,16,19679.59,0.0,314873.44,2021-01-18,Bank Transfer,Neha Singh,Paid
INV101531,Krypton Labs,Telecom,North,Mumbai,Hardware,Networking Switch,8,76480.24,0.0,611841.92,2023-02-08,Credit,Neha Singh,Paid
INV101532,Lumina Consulting,Manufacturing,East,Hyderabad,Maintenance,Remote Support,16,24274.57,0.0,388393.12,2022-08-13,Bank Transfer,Vikram Das,Paid
INV101533,Innova Services,Finance,South,Delhi,Software,Analytics Tool,7,37593.79,0.0,263156.53,2024-10-26,Bank Transfer,Syed Ahmed,Pending
INV101534,GreenGrid Inc,Finance,East,Delhi,Software,Billing Software,43,6085.74,0.0,261686.82,2024-04-13,Bank Transfer,Syed Ahmed,Paid
INV101535,Ridgeway LLC,Healthcare,East,Kolkata,Hardware,Workstation,14,39211.5,0.0,548961.0,2023-10-07,UPI,Karan Mehra,Pending
INV101536,Crestline Corp,IT,East,Bengaluru,Hardware,Storage Array,45,32078.5,0.0,1443532.5,2021-07-13,Bank Transfer,Aman Verma,Paid
INV101537,Vanguard Imports,Healthcare,West,Mumbai,Software,CRM Module,4,35898.69,0.0,143594.76,2022-05-17,Cheque,Rohit Gupta,Paid
INV101538,Dynatek Ltd,Retail,South,Chennai,Software,ERP Suite,11,30851.02,0.0,339361.22,2023-09-15,UPI,Anita Rao,Paid
INV101539,Ridgeway LLC,Telecom,West,Bengaluru,Hardware,Server Rack,44,68376.12,0.0,3008549.28,2024-02-11,Credit,Vikram Das,Paid
INV101540,Vanguard Imports,Telecom,West,Hyderabad,Cloud Services,SaaS Subscription,44,65574.54,0.0,2885279.76,2021-04-24,Credit,Anita Rao,Paid
INV101541,Optima Financials,Logistics,East,Hyderabad,Maintenance,Remote Support,34,33503.21,0.0,1139109.14,2024-05-30,Credit,Rohit Gupta,Paid
INV101542,Urbane Systems,Finance,West,Delhi,Maintenance,Annual Maintenance Contract,21,10696.01,0.0,224616.21,2025-08-29,UPI,Anita Rao,Paid
INV101543,Urbane Systems,Healthcare,South,Kolkata,Cloud Services,SaaS Subscription,36,4848.08,0.0,174530.88,2023-08-05,Cheque,Priya Sharma,Paid
INV101544,TechNova Pvt Ltd,Telecom,East,Pune,Maintenance,Annual Maintenance Contract,23,12496.51,0.0,287419.73,2023-04-11,Credit,Anita Rao,Paid
INV101545,GreenGrid Inc,Logistics,South,Chennai,Consultancy,IT Strategy,23,19690.91,0.0,452890.93,2025-07-26,Cheque,Rohit Gupta,Pending
INV101546,Summit Analytics,Manufacturing,North,Kolkata,Consultancy,Business Consulting,48,27757.69,0.0,1332369.12,2024-07-11,Bank Transfer,Aman Verma,Paid
INV101547,Urbane Systems,IT,East,Mumbai,Cloud Services,SaaS Subscription,20,124813.69,0.0,2496273.8,2023-07-14,UPI,Aman Verma,Pending
INV101548,GreenGrid Inc,Retail,South,Kolkata,Consultancy,Business Consulting,12,35192.85,0.0,422314.2,2021-02-24,Cheque,Priya Sharma,Paid
INV101549,Quantum Retailers,Retail,East,Lucknow,Maintenance,Onsite Support,36,21205.41,0.0,763394.76,2025-07-25,Cheque,Syed Ahmed,Pending
INV101550,Evergreen Enterprises,Finance,North,Mumbai,Consultancy,Business Consulting,19,17411.24,0.0,330813.56,2023-03-11,Credit,Karan Mehra,Paid
INV101551,Crestline Corp,Retail,South,Hyderabad,Consultancy,Business Consulting,46,3887.82,0.0,178839.72,2023-02-17,Bank Transfer,Syed Ahmed,Paid
INV101552,Dynatek Ltd,IT,West,Delhi,Hardware,Workstation,36,12765.93,0.0,459573.48,2025-01-21,UPI,Neha Singh,Paid
INV101553,Metro Trade Co,Retail,North,Bengaluru,Hardware,Server Rack,30,29724.86,118891.64,772854.16,2021-06-11,Credit,Aman Verma,Paid
INV101554,Metro Trade Co,Energy,West,Lucknow,Cloud Services,Managed Cloud,19,48602.16,0.0,923441.04,2024-11-04,Credit,Karan Mehra,Paid
INV101555,Quantum Retailers,Telecom,East,Lucknow,Maintenance,Annual Maintenance Contract,43,4671.09,0.0,200856.87,2021-03-28,Credit,Aman Verma,Pending
INV101556,Evergreen Enterprises,Finance,East,Chennai,Software,Billing Software,7,42453.61,0.0,297175.27,2021-02-24,UPI,Karan Mehra,Paid
INV101557,Nexus Partners,Manufacturing,North,Bengaluru,Maintenance,Remote Support,11,14068.96,0.0,154758.56,2025-02-08,Credit,Aman Verma,Paid
INV101558,Horizon Logistics,Telecom,South,Delhi,Software,CRM Module,3,8692.24,0.0,26076.72,2025-12-29,UPI,Vikram Das,Paid
INV101559,Urbane Systems,Energy,East,Bengaluru,Maintenance,Annual Maintenance Contract,23,39556.63,0.0,909802.49,2024-04-16,Bank Transfer,Rohit Gupta,Overdue
INV101560,Summit Analytics,Finance,East,Pune,Software,Analytics Tool,9,31948.51,0.0,287536.59,2024-11-15,Credit,Anita Rao,Paid
INV101561,Horizon Logistics,Logistics,West,Hyderabad,Maintenance,Annual Maintenance Contract,29,14680.45,0.0,425733.05,2024-10-04,Cheque,Neha Singh,Overdue
INV101562,Dynatek Ltd,IT,North,Delhi,Licenses,User License Pack,26,2554.12,0.0,66407.12,2023-10-29,Bank Transfer,Syed Ahmed,Paid
INV101563,Summit Analytics,Logistics,North,Jaipur,Maintenance,Onsite Support,21,41908.28,0.0,880073.88,2023-04-13,Credit,Karan Mehra,Paid
INV101564,Horizon Logistics,Logistics,North,Lucknow,Cloud Services,IaaS Package,38,107436.26,0.0,4082577.88,2021-11-09,Credit,Anita Rao,Paid
INV101565,Orion Systems,Finance,South,Kolkata,Consultancy,Process Optimization,35,15660.26,0.0,548109.1,2023-01-29,UPI,Aman Verma,Paid
INV101566,Evergreen Enterprises,Finance,West,Chennai,Maintenance,Annual Maintenance Contract,14,34961.53,38633.48,450827.94,2022-03-19,UPI,Syed Ahmed,Overdue
INV101567,Evergreen Enterprises,Telecom,South,Kolkata,Hardware,Storage Array,46,73353.03,0.0,3374239.38,2025-11-26,UPI,Rohit Gupta,Paid
INV101568,Apex Solutions,Retail,North,Chennai,Licenses,Perpetual License,17,6504.5,0.0,110576.5,2021-11-24,Cheque,Vikram Das,Pending
INV101569,Dynatek Ltd,Energy,North,Mumbai,Licenses,Perpetual License,31,26857.31,0.0,832576.61,2023-12-14,UPI,Karan Mehra,Pending
INV101570,GreenGrid Inc,Logistics,East,Lucknow,Hardware,Networking Switch,12,5879.16,0.0,70549.92,2023-01-31,Cheque,Rohit Gupta,Pending
INV101571,Lumina Consulting,Energy,East,Pune,Cloud Services,SaaS Subscription,34,46810.5,0.0,1591557.0,2024-06-16,Credit,Syed Ahmed,Overdue
INV101572,Horizon Logistics,Healthcare,North,Delhi,Cloud Services,IaaS Package,4,49476.96,0.0,197907.84,2024-06-06,Cheque,Rohit Gupta,Paid
INV101573,Crestline Corp,Finance,East,Kolkata,Licenses,Perpetual License,12,38229.5,0.0,458754.0,2022-08-02,UPI,Neha Singh,Paid
INV101574,Dynatek Ltd,Energy,North,Pune,Software,Billing Software,34,9597.34,0.0,326309.56,2023-12-11,Credit,Aman Verma,Paid
INV101575,TechNova Pvt Ltd,Logistics,East,Mumbai,Consultancy,Business Consulting,11,31357.29,0.0,344930.19,2025-06-21,Credit,Anita Rao,Paid
INV101576,Krypton Labs,Telecom,South,Chennai,Hardware,Workstation,12,56738.54,0.0,680862.48,2025-06-16,UPI,Anita Rao,Pending
INV101577,BlueWave Technologies,Finance,North,Hyderabad,Hardware,Storage Array,11,18792.99,0.0,206722.89,2023-10-04,Bank Transfer,Aman Verma,Overdue
INV101578,TechNova Pvt Ltd,Energy,South,Hyderabad,Hardware,Networking Switch,21,71780.05,0.0,1507381.05,2024-07-11,UPI,Karan Mehra,Paid
INV101579,Apex Solutions,IT,South,Chennai,Consultancy,Business Consulting,29,19584.9,71564.85,496397.25,2024-12-12,Bank Transfer,Syed Ahmed,Paid
INV101580,Evergreen Enterprises,Retail,West,Jaipur,Software,Analytics Tool,48,22166.98,0.0,1064015.04,2021-04-06,Bank Transfer,Neha Singh,Paid
INV101581,Metro Trade Co,Healthcare,South,Lucknow,Software,Billing Software,21,40353.28,0.0,847418.88,2024-01-17,UPI,Syed Ahmed,Paid
INV101582,Innova Services,Retail,West,Jaipur,Consultancy,Process Optimization,44,17676.62,0.0,777771.28,2024-01-07,Credit,Anita Rao,Pending
INV101583,FusionWorks,Healthcare,East,Bengaluru,Hardware,Storage Array,39,93103.27,0.0,3631027.53,2024-08-04,Cheque,Syed Ahmed,Paid
INV101584,Quantum Retailers,Finance,South,Mumbai,Maintenance,Annual Maintenance Contract,9,16730.26,0.0,150572.34,2024-02-18,Bank Transfer,Neha Singh,Paid
INV101585,Urbane Systems,Logistics,South,Jaipur,Maintenance,Onsite Support,38,41902.57,0.0,1592297.66,2023-03-25,UPI,Rohit Gupta,Pending
INV101586,Summit Analytics,IT,East,Delhi,Maintenance,Annual Maintenance Contract,44,16141.86,0.0,710241.84,2022-05-06,Bank Transfer,Syed Ahmed,Pending
INV101587,GreenGrid Inc,Telecom,South,Jaipur,Maintenance,Remote Support,10,46066.53,0.0,460665.3,2022-03-28,UPI,Vikram Das,Paid
INV101588,Innova Services,Telecom,East,Ahmedabad,Licenses,License Renewal,6,27864.34,26933.59,140252.45,2025-03-04,Cheque,Neha Singh,Paid
INV101589,Nexus Partners,Logistics,South,Hyderabad,Hardware,Workstation,24,41571.71,0.0,997721.04,2021-06-14,Credit,Neha Singh,Pending
INV101590,Vanguard Imports,Retail,West,Hyderabad,Software,Analytics Tool,21,26141.52,0.0,548971.92,2021-07-01,UPI,Karan Mehra,Paid
INV101591,Nexus Partners,Manufacturing,South,Delhi,Consultancy,Process Optimization,21,14426.86,0.0,302964.06,2022-04-14,UPI,Anita Rao,Pending
INV101592,Quantum Retailers,Manufacturing,West,Hyderabad,Maintenance,Remote Support,39,24433.16,0.0,952893.24,2023-06-29,UPI,Vikram Das,Paid
INV101593,Innova Services,IT,West,Ahmedabad,Licenses,License Renewal,18,4207.34,0.0,75732.12,2023-01-05,Credit,Vikram Das,Pending
INV101594,Ridgeway LLC,Manufacturing,East,Ahmedabad,Hardware,Storage Array,32,70799.51,0.0,2265584.32,2023-04-03,Bank Transfer,Rohit Gupta,Paid
INV101595,Quantum Retailers,Healthcare,West,Chennai,Software,CRM Module,10,25493.12,42143.2,212788.0,2023-08-02,Credit,Rohit Gupta,Paid
INV101596,Lumina Consulting,IT,North,Chennai,Cloud Services,Managed Cloud,32,107920.25,0.0,3453448.0,2021-01-07,Bank Transfer,Neha Singh,Paid
INV101597,TruTech Solutions,IT,West,Ahmedabad,Hardware,Networking Switch,23,3639.58,0.0,83710.34,2021-11-26,Cheque,Anita Rao,Paid
INV101598,Innova Services,Retail,South,Hyderabad,Licenses,Perpetual License,23,6339.64,8278.13,137533.59,2023-02-14,Cheque,Vikram Das,Paid
INV101599,Crestline Corp,Healthcare,South,Chennai,Licenses,Perpetual License,40,47217.02,0.0,1888680.8,2025-08-24,Credit,Rohit Gupta,Paid
INV101600,JetStream Holdings,Finance,East,Chennai,Cloud Services,Managed Cloud,2,28766.67,0.0,57533.34,2021-05-31,Bank Transfer,Priya Sharma,Overdue
INV101601,BlueWave Technologies,IT,South,Mumbai,Consultancy,Business Consulting,34,31027.28,0.0,1054927.52,2024-01-14,Credit,Karan Mehra,Paid
INV101602,WestBridge Group,Energy,North,Jaipur,Licenses,User License Pack,50,17636.75,0.0,881837.5,2021-05-27,Bank Transfer,Karan Mehra,Paid
INV101603,JetStream Holdings,Retail,West,Bengaluru,Cloud Services,SaaS Subscription,18,33457.53,0.0,602235.54,2025-07-06,Bank Transfer,Priya Sharma,Paid
INV101604,Innova Services,Retail,South,Jaipur,Licenses,Perpetual License,30,18656.52,36337.79,523357.81,2024-11-05,Credit,Anita Rao,Paid
INV101605,Optima Financials,Telecom,South,Delhi,Hardware,Storage Array,49,142822.26,0.0,6998290.74,2023-07-04,Bank Transfer,Rohit Gupta,Pending
INV101606,WestBridge Group,Energy,West,Kolkata,Consultancy,Process Optimization,36,26073.07,0.0,938630.52,2025-04-21,Bank Transfer,Syed Ahmed,Paid
INV101607,TechNova Pvt Ltd,Logistics,North,Pune,Licenses,Perpetual License,13,35192.85,0.0,457507.05,2024-08-01,Bank Transfer,Karan Mehra,Pending
INV101608,Apex Solutions,Retail,North,Ahmedabad,Cloud Services,Managed Cloud,4,107391.91,0.0,429567.64,2022-12-01,Cheque,Vikram Das,Paid
INV101609,Pillar Manufacturing,Logistics,North,Ahmedabad,Software,Analytics Tool,30,24359.86,0.0,730795.8,2021-03-23,Credit,Neha Singh,Paid
INV101610,BlueWave Technologies,IT,East,Delhi,Licenses,Perpetual License,23,13627.82,0.0,313439.86,2022-05-29,Cheque,Neha Singh,Paid
INV101611,Lumina Consulting,Finance,East,Mumbai,Maintenance,Onsite Support,16,16242.96,0.0,259887.36,2023-03-26,Credit,Syed Ahmed,Paid
INV101612,Horizon Logistics,Logistics,South,Mumbai,Hardware,Server Rack,24,35481.82,0.0,851563.68,2022-12-10,Bank Transfer,Neha Singh,Paid
INV101613,Innova Services,Finance,South,Ahmedabad,Hardware,Server Rack,18,110350.87,0.0,1986315.66,2025-03-27,UPI,Neha Singh,Pending
INV101614,Pillar Manufacturing,Finance,East,Lucknow,Licenses,Perpetual License,30,3662.05,0.0,109861.5,2023-01-16,Credit,Syed Ahmed,Paid
INV101615,Lumina Consulting,Finance,East,Chennai,Licenses,License Renewal,19,17492.14,0.0,332350.66,2023-10-20,Bank Transfer,Syed Ahmed,Paid
INV101616,Nexus Partners,IT,West,Pune,Maintenance,Remote Support,26,26007.61,0.0,676197.86,2024-11-10,Cheque,Rohit Gupta,Paid
INV101617,Dynatek Ltd,Retail,North,Hyderabad,Maintenance,Annual Maintenance Contract,12,45358.56,0.0,544302.72,2022-12-08,Cheque,Aman Verma,Paid
INV101618,TruTech Solutions,Manufacturing,West,Hyderabad,Licenses,User License Pack,44,48202.42,0.0,2120906.48,2022-04-16,Cheque,Vikram Das,Paid
INV101619,Orion Systems,Telecom,South,Ahmedabad,Licenses,Perpetual License,13,43103.06,0.0,560339.78,2024-02-17,UPI,Karan Mehra,Paid
INV101620,Quantum Retailers,Telecom,East,Chennai,Hardware,Server Rack,12,11224.44,0.0,134693.28,2022-01-31,UPI,Vikram Das,Paid
INV101621,BlueWave Technologies,Telecom,South,Chennai,Licenses,License Renewal,26,42622.12,0.0,1108175.12,2025-04-05,Bank Transfer,Rohit Gupta,Paid
INV101622,Orion Systems,Manufacturing,South,Hyderabad,Licenses,License Renewal,12,6742.71,0.0,80912.52,2021-09-18,Cheque,Rohit Gupta,Paid
INV101623,BlueWave Technologies,IT,South,Mumbai,Licenses,License Renewal,40,37435.89,0.0,1497435.6,2023-03-16,UPI,Rohit Gupta,Paid
INV101624,Crestline Corp,Finance,East,Pune,Maintenance,Onsite Support,9,20617.62,0.0,185558.58,2023-07-23,UPI,Vikram Das,Paid
INV101625,Summit Analytics,Retail,South,Kolkata,Consultancy,Business Consulting,37,27098.35,0.0,1002638.95,2024-07-03,Cheque,Vikram Das,Paid
INV101626,GreenGrid Inc,Telecom,North,Chennai,Software,Billing Software,11,45012.82,0.0,495141.02,2025-10-24,Bank Transfer,Syed Ahmed,Paid
INV101627,Optima Financials,Healthcare,South,Kolkata,Software,Analytics Tool,13,13941.75,0.0,181242.75,2023-06-24,UPI,Aman Verma,Paid
INV101628,TechNova Pvt Ltd,Energy,North,Ahmedabad,Maintenance,Onsite Support,46,15829.74,0.0,728168.04,2024-06-03,Cheque,Vikram Das,Paid
INV101629,GreenGrid Inc,Energy,West,Chennai,Hardware,Storage Array,42,60306.42,0.0,2532869.64,2023-12-13,Cheque,Syed Ahmed,Paid
INV101630,Summit Analytics,Energy,West,Bengaluru,Cloud Services,Managed Cloud,28,66313.61,0.0,1856781.08,2023-07-29,Cheque,Priya Sharma,Paid
INV101631,JetStream Holdings,Healthcare,North,Chennai,Licenses,User License Pack,48,8165.45,0.0,391941.6,2025-03-04,Credit,Syed Ahmed,Paid
INV101632,BlueWave Technologies,Manufacturing,East,Chennai,Hardware,Workstation,6,44074.77,0.0,264448.62,2025-03-10,Bank Transfer,Aman Verma,Overdue
INV101633,Innova Services,Telecom,East,Hyderabad,Maintenance,Annual Maintenance Contract,26,47238.34,0.0,1228196.84,2023-05-04,UPI,Anita Rao,Paid
INV101634,GreenGrid Inc,Manufacturing,West,Ahmedabad,Cloud Services,Managed Cloud,23,36667.14,0.0,843344.22,2024-10-19,Credit,Vikram Das,Paid
INV101635,FusionWorks,Logistics,North,Pune,Consultancy,IT Strategy,45,22420.05,0.0,1008902.25,2024-07-27,UPI,Vikram Das,Paid
INV101636,Pillar Manufacturing,IT,North,Mumbai,Cloud Services,IaaS Package,39,18397.04,0.0,717484.56,2022-08-16,Bank Transfer,Rohit Gupta,Paid
INV101637,Pillar Manufacturing,Finance,North,Lucknow,Maintenance,Remote Support,16,17422.36,0.0,278757.76,2022-12-15,Cheque,Rohit Gupta,Paid
INV101638,Orion Systems,Healthcare,North,Ahmedabad,Maintenance,Annual Maintenance Contract,4,42011.14,0.0,168044.56,2024-03-27,Credit,Rohit Gupta,Paid
INV101639,FusionWorks,Finance,North,Chennai,Cloud Services,Managed Cloud,31,2389.46,0.0,74073.26,2022-09-24,Cheque,Syed Ahmed,Paid
INV101640,GreenGrid Inc,Retail,North,Jaipur,Hardware,Storage Array,12,37913.08,0.0,454956.96,2021-02-28,Bank Transfer,Priya Sharma,Paid
INV101641,FusionWorks,Healthcare,North,Kolkata,Licenses,Perpetual License,33,4791.98,0.0,158135.34,2025-10-17,Credit,Aman Verma,Paid
INV101642,BlueWave Technologies,IT,East,Bengaluru,Hardware,Workstation,12,50140.14,0.0,601681.68,2021-05-08,Bank Transfer,Aman Verma,Paid
INV101643,Evergreen Enterprises,Manufacturing,South,Chennai,Maintenance,Annual Maintenance Contract,28,41563.51,0.0,1163778.28,2023-01-06,Cheque,Aman Verma,Paid
INV101644,Vanguard Imports,Manufacturing,East,Chennai,Licenses,Perpetual License,5,48859.79,0.0,244298.95,2022-12-22,Bank Transfer,Aman Verma,Paid
INV101645,TechNova Pvt Ltd,Retail,East,Hyderabad,Cloud Services,IaaS Package,34,109769.21,0.0,3732153.14,2024-02-13,Credit,Priya Sharma,Paid
INV101646,Dynatek Ltd,Manufacturing,North,Delhi,Maintenance,Annual Maintenance Contract,48,40746.61,0.0,1955837.28,2024-05-17,Cheque,Neha Singh,Paid
INV101647,Urbane Systems,Logistics,West,Delhi,Cloud Services,Managed Cloud,11,89812.6,0.0,987938.6,2022-06-10,Cheque,Vikram Das,Paid
INV101648,Ridgeway LLC,Energy,East,Pune,Consultancy,Process Optimization,33,11150.2,0.0,367956.6,2022-06-05,Bank Transfer,Rohit Gupta,Paid
INV101649,Krypton Labs,Energy,North,Ahmedabad,Software,CRM Module,41,38383.16,0.0,1573709.56,2022-07-06,Cheque,Priya Sharma,Paid
INV101650,Krypton Labs,Retail,North,Lucknow,Hardware,Workstation,10,3903.83,0.0,39038.3,2021-08-25,Cheque,Syed Ahmed,Paid
INV101651,Ridgeway LLC,Finance,South,Lucknow,Cloud Services,IaaS Package,15,7611.34,0.0,114170.1,2024-07-28,Bank Transfer,Neha Singh,Paid
INV101652,Pillar Manufacturing,Retail,South,Hyderabad,Maintenance,Onsite Support,10,15572.28,0.0,155722.8,2024-10-14,Cheque,Aman Verma,Pending
INV101653,FusionWorks,Finance,South,Ahmedabad,Maintenance,Annual Maintenance Contract,4,45966.82,0.0,183867.28,2024-05-09,Bank Transfer,Karan Mehra,Paid
INV101654,TruTech Solutions,Healthcare,East,Hyderabad,Software,ERP Suite,16,36024.97,0.0,576399.52,2025-11-17,Bank Transfer,Syed Ahmed,Paid
INV101655,Dynatek Ltd,Finance,North,Bengaluru,Maintenance,Annual Maintenance Contract,25,20554.85,0.0,513871.25,2024-07-25,UPI,Syed Ahmed,Paid
INV101656,Vanguard Imports,IT,South,Pune,Consultancy,IT Strategy,34,40191.09,0.0,1366497.06,2024-06-12,UPI,Neha Singh,Paid
INV101657,Apex Solutions,Retail,West,Chennai,Maintenance,Remote Support,3,32198.85,0.0,96596.55,2022-05-09,Bank Transfer,Aman Verma,Paid
INV101658,WestBridge Group,Healthcare,North,Pune,Maintenance,Onsite Support,18,37173.03,87912.28,581202.26,2021-01-04,Credit,Vikram Das,Paid
INV101659,Ridgeway LLC,IT,North,Chennai,Hardware,Storage Array,34,79300.88,0.0,2696229.92,2022-10-28,UPI,Priya Sharma,Paid
INV101660,Optima Financials,Healthcare,South,Kolkata,Maintenance,Remote Support,41,7100.55,0.0,291122.55,2022-03-18,Credit,Aman Verma,Paid
INV101661,Optima Financials,Manufacturing,East,Pune,Licenses,License Renewal,50,37247.31,0.0,1862365.5,2021-01-29,Cheque,Anita Rao,Paid
INV101662,Pillar Manufacturing,IT,West,Hyderabad,Maintenance,Annual Maintenance Contract,42,46253.32,0.0,1942639.44,2024-02-07,Credit,Karan Mehra,Paid
INV101663,TechNova Pvt Ltd,Retail,South,Mumbai,Software,Analytics Tool,5,14817.57,0.0,74087.85,2022-09-02,Bank Transfer,Anita Rao,Paid
INV101664,Optima Financials,Finance,North,Chennai,Licenses,User License Pack,1,8816.99,0.0,8816.99,2025-10-17,Cheque,Vikram Das,Paid
INV101665,FusionWorks,Manufacturing,West,Bengaluru,Cloud Services,Managed Cloud,26,18619.53,87059.85,397047.93,2023-03-16,UPI,Rohit Gupta,Paid
INV101666,Apex Solutions,Retail,West,Ahmedabad,Licenses,Perpetual License,46,44275.0,0.0,2036650.0,2021-03-16,UPI,Anita Rao,Paid
